"5W_embryo1" "7W_embryo1" "8W_embryo1" "10W_embryo1" "12W_embryo1" "14W_embryo1" "18W_embryo1" "18W_embryo2" "20W_embryo1" "20W_embryo2" "23W_embryo1" "23W_embryo2" "24W_embryo1" "24W_embryo2" "26W_embryo1"
"LOC101929524" 0 0.384978270790097 0 0 0 0.208895265138372 0.772363881629027 0.614901684366371 0.94585874695382 0.644877356165893 0.624252214191205 0.851439414709467 0.565805768324801 1.09559708891678 0.400243496093234
"LOC400043" 0.702828929768275 0.659966938853179 0 0 0.0165552436659408 0.306795615767832 0 0 0.88080298214346 1.24506309437171 0.239563641137698 0.229341020617458 0.571440430078461 0.165785077008715 1.17925623672309
"LOC643201" 0.0447651855102629 0.661976505891082 0.59680743908352 0 0.262776771450152 0.467945549571437 0 0.774158289343339 0.383237025092615 0.397266166409057 0.234771059986494 0.260388759317547 0.63566031724451 0.457451370026033 0.777107108088243
"LOC646029" 0.534949396845661 0.367110651399652 0.0133125843218612 0 0.230196275509421 0.402281520838011 0.598372583541101 0.718328356353796 0.989177838272441 1.1834461588011 0.0749990418587438 0.444769346740191 0.584864430781061 0.298651094512215 1.5092435588594
"LOC650226" 0.832307126957528 1.15103536781355 1.45828893276759 1.24361989966925 1.34956926859564 1.06195078158053 1.65378621187884 1.54088152598538 1.15026571985775 1.52435615777849 1.36241109823487 1.55041201489529 1.48233664298344 1.49295301658889 1.35471720538696
"LOC652276" 0.346199891011905 0.461217451842367 0.357494483030107 0.467986009728327 0.361175443951101 0.47283120460509 0.597604038460523 0.537719129719935 0.424326018800872 0.558382097309807 0.468390128142739 0.551586376361254 0.649446159875178 0.681706056572268 0.64867467357118
"LOC728323" 0.444204157170751 0.365308722099157 0.581594486062857 0.323505364297885 0.407005140670781 0.569018691608453 0.477146564440031 0.540862667652357 0.503359814125777 0.56251618020828 0.561498147118381 0.414162461630263 0.332001737867004 0.331820854073684 0.898522486500105
"LOC729348" 1.34675784245286 1.92685098514709 1.68958618439465 1.67643829676365 1.11500404767077 0.804331115880687 1.17590216680807 1.56287545889683 1.29778753465396 1.51589874236305 1.52844591619728 1.48452169769871 1.56719671997586 2.08021503997461 1.161599492035
"LOC81691" 0.18873417438976 0.22374252627787 0.325458754828405 0.291312397933684 0.451871485261998 0.464231890822352 0.734804437615058 0.535211799218935 0.263570050239033 0.625871117353576 1.2006104907062 1.07078754003773 0.433798460974688 0.70628307708062 0.557010322599402
"LOC93622" 0.413493330859936 0.366401531171326 0.318676110442604 0.061843084885256 0.190690083863111 0.204352394160233 0.42297755131286 0.309614514776498 0.585410058328938 0.490437325916491 0.329566282634877 0.278403610200693 0.300368771162705 0.372019431435116 0.0835315943698218
"LONRF1" 0.209395135434705 0.217529703809454 0.0949611911537627 0.242748740791476 0.20609941569431 0.22452435962536 0.312202517256736 0.649584022528347 0.403696305679696 0.397418888616536 0.150440201196892 0.267982896183194 0.337006992087399 0.292450836078355 0.393684317464218
"LONRF2" 0.141038973220531 0.0264553806504933 0.0227424915306686 0.0280859717794084 0.0134784288396436 0.409267938679751 0.974143117295246 0.280251100293638 0.645575778930592 0.361789601314191 0.118407700211081 0.277874131501037 0.566434289760378 0.0786077509723733 0.600982165955621
"LPAR6" 0.765851225896491 0.243889993599665 0.189075446498926 0.0429528013382937 0.0863030010369662 0.387512240735768 0.987908691228617 0 0.625904699743632 0.479447306170688 0.0757760519440533 0.0160755937443403 0.428966351599392 0.25575606203501 0.573103871931851
"LPP" 0.556548871431467 0.359361923727546 0.223292774760328 0.269144488153883 0.408433919892412 0.412162034441075 0.234463256210866 0.391584586278456 0.34648474848854 0.339754595947644 0.264852486379901 0.188255039005951 0.303322480184248 0.297078215104251 0.309694760498496
"LRCH3" 0.183571464382919 0.300720965661335 0.167112132577385 0.170144568166158 0.199275077698545 0.345907641331007 0.245894377260115 0.282005951500301 0.435231626259097 0.269488815194315 0.228351951574835 0.191299610585251 0.15627709559824 0.243457192343516 0.280191669505964
"LRRC17" 0.690594778439182 0.532097783602594 0.503242680920959 0.0139044287678974 0.398699213537299 0.374626362313216 0.644514258702287 0.449392586936846 0.800647865220001 0.874842018497914 0.444832891886248 0.667681206678736 0.359913632393898 0.641897013367984 0.613064791984648
"LRRC40" 0.279321303889689 0.306119399068209 0.227835422636057 0.397332531825495 0.501426479399986 0.420776303262516 0.575455262316573 0.384285639650131 0.378135357167758 0.647283634545904 0.795336428270194 0.805378876417796 0.41681966445362 0.493119660932793 0.426131588632373
"LRRC4C" 0.0664753079495421 0.265358400125001 0.550822823484146 0.916548563162495 0.356366911718694 0.387767828456142 0.0273413574587325 0.398652160812223 0.321729147694477 0.0357717818840738 0.0351799744600792 0.550683174622702 0.754531811207364 0.166301276829221 0
"LRRC58" 0.311107457659653 0.321070539733265 0.331923099852372 0.470123500074635 0.581201912105359 0.501469902214944 0.600160244974481 0.703200422615271 0.498414985513234 0.483190845558433 0.361194891870022 0.490918891618161 0.540651704079694 0.623690827151895 0.422020347467003
"LRRN3" 0.441883616217197 0.742846108718916 0.443582673903457 0.0290547633086193 0.326716472037067 0.374472123084236 0.971280466704943 0.582614069948471 0.106163725213881 0.420341591295683 0 0.33836183469325 0 0 0
"LSAMP" 0.432443536388766 0.5572930324837 0.341113070664294 0.110311873124498 0.491926328529998 0.625424767983331 0.608417022634989 1.28585446591833 1.02668784354751 0.573495358103395 0.0210749226274901 0.979672073892669 2.2919681171174 0.0803578882926901 2.13276235475388
"LSP1" 0.47956249398831 0 0.115855369789918 0 0.178619474694572 0.141974098347207 0.0200155140558007 0.134453649323119 1.03190515131806 0.61410580113913 0 0 0.0576240003512558 0.107486392664764 0.831188134107173
"LTBP1" 0.280752442284246 0.166176456849049 0.127940004971426 0 0.360723053054832 0.284504902401585 0.378950022555762 0.758285060918042 0.301171640589997 0.574734389885541 0.309473767939855 0.258757853582973 0.286616765198189 0.21377540746545 1.61260057089015
"LXN" 0.431684896799999 0.223795193722177 0.308032317929961 0.528196466894157 0.163096599594437 0.300963108163873 0.210100610944006 0.525073086196879 0.647162115049532 0.413165939398757 0.400334399040817 0.329512399701136 0.326468926240088 0.427146525836818 0.54727549824897
"LY6E" 1.43227527078491 1.42082397935425 1.57852473614767 1.365105944592 1.27596173741833 1.22997092595513 1.01689884535805 1.50637537894051 1.52458850121284 1.19390807315395 0.81796910639674 0.771634985863952 1.44313661781038 1.19484533228739 1.02819402439431
"LYRM2" 0.502473193970927 0.495763238391731 0.745193863966318 0.668672403872557 0.443432271096886 0.460748987998807 1.1416083536953 0.532150484052828 0.68183125836554 0.507530458618728 0.565080112621378 0.509874305561742 0.525465106728773 0.60380208180189 0.631157752871154
"MAF" 0.329336377224529 0.445084265700507 0.574341644299507 0.183672446513798 0.206724644075676 0.34596729953567 0.59922774992426 0.900663985473238 0.658467010607252 1.04097464212181 0.0254441691706261 0.0399270373930813 0.800981177629889 0.467655359061966 0.294669281200359
"MAFB" 0.543300479384736 0.0169577888410649 0.0225449105363907 0 0 0.245756520712483 0.037492329939897 0.200728145366439 1.01031572237809 0.499358391745959 0.0896488868506901 0.00727861221883364 0 0.172330782144065 0
"MAGEA4" 0.195326259231346 0.583602359356504 0.420196772344127 0.692304375680267 0.347804133053742 0.182554405042306 0.509710008005317 0.319283759081772 0.259349569863221 0.494079450959552 0.486485021299692 0.287459616714566 0.31658887622105 0.351178586289134 0.0337247791997928
"MAGEB2" 0.634306492557169 1.19123563096745 0.680509085218963 1.22059989697978 0.586388391417212 0.489987767870932 0.561930148646281 0.552354663444931 0.336050444260023 0.874304007262143 0.789114894564102 0.838244828628086 0.600891756240319 0.769978682394488 0.424744142264263
"MAGED2" 1.11860967756335 1.09719078141202 0.860918984093492 0.97641297787345 0.748631435949064 0.708708068490081 0.606917297029469 0.777296160760972 0.591578903742717 0.482860408917839 0.712931523636202 0.685682897718413 0.579095747265866 0.687004031684721 0.948683015182804
"MAGI1" 0.546551571230258 0.663679627802344 0.445073461084032 0.589157456921817 0.486373322302301 0.426534711660497 0.837614951645075 0.730757489889282 0.543540668441844 0.651835177619982 0.619560827769042 0.41170170781824 0.471152343700348 0.547250978538329 0.725026731930301
"MAGI2" 0.290155080043686 0 0 0.0100500076313976 0.09841339646489 0.150025551208085 0.591128231142949 0.0271879902176206 0.023033009234948 0.205948566590618 0.296284759275772 0.406184001645181 0.564442117904328 0.557927225469266 0.441479974468383
"MAGI2-AS3" 0.411600478531863 0.615866655919091 0.317009652470901 0 0.0934951322095973 0.316079603064224 0.529684005702775 0.791813329885115 0.785266643043537 0.544199211714434 0.333188038233402 0.289356901545491 0.292791453127769 0.347410697458472 0.656554643479999
"MAML3" 0.632329410288318 0.357782459530511 0.342805678148756 0.959485525661052 0.197808069674481 0.246183064225552 0.230346782388697 0 0.0162682653332482 0.278813015334815 0.429860645686749 0.183550930633402 0.19527783424559 0.141539597644627 0.122279429564799
"MAP1B" 0.830301595939168 0.48177898988555 0.543065183243656 0.500065756480152 0.404087554932745 0.464154838089006 0.75259432837451 0.67306704952496 0.479999697554892 0.646113398056303 0.348143034044196 0.620987689719818 0.525521571065017 0.409612177673813 0.883597207911687
"MAP2" 0.366859547711407 0.238174631113287 0.216031097644979 0.313981966883278 0.306233315430254 0.570864258476279 0.388779460190821 0.457724376252081 0.370904067605171 0.508117227030157 0.226605764116699 0.305542918269267 0.504267200006103 0.242779077296856 0.470640914061318
"MAP2K2" 0.329336177453565 0.222917187568334 0.3090054665394 0.364617748005312 0.421076246013351 0.33668790111629 0.461026653623679 0.328947801037552 0.215381420880464 0.446371440633589 0.255718115639657 0.31562945923381 0.444303269043575 0.430898924068709 0.713795874904582
"MAP3K1" 0.444651758076385 0.247242527677933 0.264472332839798 0.269854220429001 0.370469184406649 0.512277028359324 0.501797060382566 0.739549759956984 0.33906596505681 0.634589725275514 0.251654763933698 0.281310989041902 0.541653359649747 0.42931039881509 0.184263121448976
"MAP3K5" 0.272227432119347 0.214876771149405 0.285290703043689 0.443920727820223 0.373559043547799 0.225157282356386 0.0320390857468238 0.364443084686829 0.486419744486084 0.455641346036506 0.146888561768958 0.202815608222245 0.226164334634108 0.366964892273765 0.563829375630283
"MAP4K4" 0.850446652564766 0.541667098430325 0.637736146677698 0.576620341146989 0.952229281640447 0.677758077098198 0.737000524695869 0.772096144297156 0.614278984764023 1.05479477170814 0.671712052693761 0.787363865713072 0.936425602098159 0.84768345365983 0.950990180844938
"MAP7D2" 0.848907201653551 1.42107168456768 1.50502450422558 1.32383016760038 1.78758363045818 1.06278727457103 1.49255900107964 1.50722703726234 0.950364606628777 1.54936587133523 1.75812753374145 1.6692836019392 1.22929669038916 1.38193295479969 1.40416915048283
"MAP7D3" 0.651442300354852 0.877549011655171 0.831044195743779 0.648624437621405 1.04778533782868 0.874399689703096 0.921839878934035 0.698165775289848 0.567970280826787 0.667027009106394 1.06137254222069 0.926168727920587 0.659584063266725 0.900636663365735 0.992336963712958
"MAPK1IP1L" 1.04260717987733 1.14212400642684 1.06032457433196 1.14269769931467 0.926608820130813 0.628146573394692 0.807643810628267 0.85456210196888 1.07530400856109 0.931449212755924 0.90015599685337 0.769309207868081 1.02780076691704 0.975477216118359 0.683413987826591
"MAPK8" 0.141181426737691 0.154397530488549 0.294124268533058 0.223128433436966 0.350146046989868 0.331534913992515 0.370736060407001 0.281822435825658 0.386273370989766 0.267301678605371 0.250190464919554 0.338974951141821 0.329118579870094 0.445777592814394 0.631518950926944
"MAPKBP1" 0.200731547040696 0.230121683701376 0.129634034770411 0.154251748201468 0.171448081932237 0.161336732626028 0.650689100253422 0.439848910149252 0.306597580339599 0.206950140890069 0.361685512583995 0.139984531623586 0.231209032581507 0.336805387290159 0.105734625038764
"MARCKS" 0.786868250553597 0.59748670069845 0.297967298005362 0.205497540443548 0.245803393356014 0.49675115155208 0.620587762679493 0.329355526105833 0.76879087508276 0.593320439909517 0.160279780498101 0.475935875349439 1.20366128603226 0.30025844682721 0.742181023934653
"MASTL" 0.458032141841102 0.479003804438933 0.407571907065105 0.570632689609415 0.416078314921113 0.367119110969562 0.621925878592869 0.640262283287107 0.619206146640876 0.712022996129161 0.571469488849536 0.516414018624878 0.564239796442404 0.621431915461914 0.17893762259752
"MATN2" 0.240383599595511 0.273094989202786 0.147800549860443 0.21630392772566 0.427120674707214 0.305820831831054 0.264473296927639 0.340549353059614 0.430290298508963 0.228586801182726 0.211543081249987 0.177754204751274 0.462422162588012 0.416745079361739 0.165077030369316
"MBLAC2" 0.0800034749153812 0.349014481113326 0.292072079573705 0.149172891501701 0.214826471162955 0.162377642762988 0.765426408018959 0.352872786025972 0.323834752295532 0.589357708666463 0.24238147100112 0.270186152406019 0.419197400292694 0.321540276257446 0.162137675884911
"MBNL3" 0.264722154108419 0.698557565539556 0.257761395260854 0.364691792240155 0.227734002691336 0.52139961347812 0.110172327287645 1.2791251797931 0.303482719458484 0.346739128481047 0.111240104026259 0.218052740573845 0.490693969056178 0.354204095440547 0
"MDK" 1.84212401736525 1.84096936018331 1.61350859383648 1.88993194061679 1.64632925852978 1.66509239327662 1.94958600914663 1.77025879969338 1.91607614016238 2.0178301596856 2.18402743338361 2.15024176856352 1.74256553914836 1.56808218837077 1.66542846570774
"MEF2C" 0.603418938260883 0.641605313148769 0.489877602624485 0.0124231749713601 0.125750799898625 0.344029079876373 0.0293740488129535 1.89936367845272 1.19667179971374 0.928346715885515 0.163658598196344 0.10610549953378 0 0.0652476647381717 1.09085896641815
"MEF2D" 0.194234838770489 0.126533140205472 0.130868840689611 0.1101259517315 0.232693005779504 0.07721667047339 0.174326581619451 0.242953081525264 0.250935327839104 0.17601006097795 0.238255634174993 0.228779788169432 0.271256184688911 0.203273017441339 0.0219671613642395
"MEG3" 1.52617580608741 2.4536345437074 2.46235111970588 2.56367740859336 1.48942428061022 0.927793913478218 1.98952539244484 2.05302552075117 2.4352940295672 2.08633603091472 1.01637400266992 0.928473920750991 2.60508297072778 1.92927106313493 1.78515526407025
"MEGF9" 0.165507907183193 0.260095627804019 0.439183745442177 0.113063091523852 0.310066527120685 0.200250334320416 0.550115899875265 0.388808795733897 0.158544942355148 0.238050584671187 0.383967441264799 0.274562115751378 0.304546551324027 0.648644351060189 0.767749544410129
"MEIKIN" 0.0161696912673167 0.129912447775657 0.1431643416377 0 0.56250380743687 0.390220555659661 1.07241448985128 0.758649624792627 0.221831593541782 0.833085513754994 0.875140220548618 0.914258332741475 0.999383939417373 0.719873593952901 0.711081719825057
"MEIOB" 0.170171627479312 0.220053007138307 0.172085056722025 0.185244283546967 0.301087238738657 0.280535917996799 0.402086526022484 0.444854352774899 0.373343715988999 0.402765172675073 0.542627510575958 0.600734478367269 0.30849165156174 0.39587654616571 0.306142647035074
"MEIS1" 0.402254255769689 0.423507775176067 0.100345312644538 0.565246720820487 0.315460180665001 0.340209049253832 0.981489625286723 0.0473489479060204 0.333269806484882 0.270289300993566 0.457474853330529 0.373030919199387 0.22157511645076 0.449586979702374 1.19221193147697
"MELK" 0.47855237247874 0.472816900349253 0.334432740620018 0.468206934550091 0.4109641103582 0.192696445991242 0.27117597112261 0.460724109811291 0.396586218199029 0.374926645565708 0.449974861418159 0.354288408289996 0.477495507059061 0.35958197178395 0.324594836772085
"MET" 0.0743061069353279 1.10149227687354 0.263275680654888 0 0.426878414873313 0.326826898410233 0.564849979691454 0.108218931745624 0.811035169574614 0.73566040326583 0.0115364663952213 0.204258091799504 0.218803202206172 0.0551811176307974 0
"METTL21A" 0.714644631088179 1.10344700897024 0.97136459968561 0.905604416499708 0.932078481360746 0.824425558114987 1.27824112624713 0.955316104186933 1.10301647998819 1.06495774861358 0.828013798811686 0.722910301415552 1.05352082147141 0.871083167356715 0.951322329809675
"MFAP2" 0.528899832800991 0.458130104631335 0.21077556022972 0.45652750443247 0.317688837953964 0.261448657042449 0.455723427260205 0.339411990990079 0.490130068350361 0.228681021860016 0.217208889381134 0.261072559830823 0.507624662875567 0.429202442773259 0.496907870091495
"MFN2" 0.235243061879701 0.207617817978915 0.165494878490283 0.289991152641171 0.248294731729754 0.31759299684876 0.227442852330387 0.403761520170477 0.312728791060435 0.519242952915843 0.462457729025985 0.443639163022662 0.494700625236125 0.434042831119823 0.299260882799771
"MFSD1" 0.3877871334376 0.349391866726733 0.332068863403457 0.353116985372475 0.289894064984057 0.223891502795711 0.471262445933793 0.20960736455651 0.458787256624912 0.395398622796539 0.32505412320823 0.240860032546469 0.346635017848964 0.340313897667154 0.519342553614976
"MGARP" 0.409844715766584 0.461710642602139 0.373622747486507 0 0.130994206156108 0.515542285459844 1.01336783335995 1.12193903664489 0.85204114727203 1.21132531166926 0.086024983749674 0.394869746085122 1.14253285589224 0.38455711393364 0.737862200934057
"MGP" 0.0613272338852179 0.0461317187918686 0.215576458181753 0.0147902620901747 0.136014874155691 0.303365328997265 0.618771174124981 1.84467043046531 0.558315561459222 0.957282778548576 0.0164497362271703 0.0323712142962942 0.58925251899816 1.14968522135571 0
"MITD1" 0.254155634438806 0.291197461911335 0.351158540774562 0.363210627082143 0.201352518967654 0.300694654866527 0.290932536451143 0.404983296443433 0.469106702332549 0.354748736188532 0.253202181543081 0.306768485775831 0.598208290855057 0.350534952476259 0.502328897414377
"MKI67" 0.638879280806525 0.74651832838744 0.612809243820823 0.826821844636708 0.543423263716424 0.335922342500672 0.817835447682307 1.07818867053497 0.947099097104629 0.824129995285267 0.841467227494019 0.469224046877595 0.659038253447316 0.686038583081267 0.743624064562939
"MLF1" 0.485834144358144 0.552430371521919 0.762928335036976 0.793882690033848 0.794092740150489 0.873043406623924 0.971520123453196 0.723104771942357 0.747665790257292 0.834069229252673 1.36074224950304 1.18730209511476 0.646137791718255 0.976557833051087 1.06484374875657
"MLK7-AS1" 0.108405489916049 0.13636254992726 0.0597638755923001 0.173262948060691 0.184121363933985 0.223970692886424 0.350485473749439 0.199100353409181 0.175647378653904 0.214440442548149 0.156956105199439 0.163039914043368 0.372093473481829 0.212420772673564 0.025236599892497
"MLXIPL" 0 0 0 0 0.459879358935228 0.320890573401192 0.725395817932432 1.51891550718942 0.623884991464715 0.154052058502083 0 0.0530490894821048 0 0.548350566299383 0.0261899778536469
"MME" 0.308008633155858 0.336351601160502 0.214142352443869 0.303864653284446 0.26728815656739 0.176815158175939 0.315106429535856 1.10579094807084 0.303734629186708 0.342502184279539 0.329781070968955 0.451051798774588 0.352337996848346 0.266559708371981 0.427716227009201
"MND1" 0.633614853480867 0.792984789571894 0.788201280427902 0.767876958246006 0.70736277324539 0.587243588369248 0.891258227818099 0.857484244216956 0.768459476935255 0.782830062142011 1.02071104729531 1.08281615341877 0.515966012202264 0.685481282052173 0.373858475464755
"MOB1A" 0.419130964504954 0.377533052065738 0.289408988901175 0.519016579484295 0.403521440643834 0.334489640061027 0.654694158057899 0.414511472505205 0.582908194325912 0.43401188751028 0.395873203732213 0.416987051244677 0.463742439928781 0.375861608197674 0.719107022849905
"MPP1" 0.262710230898036 0.228261857478107 0.264932161857382 0.379273223908022 0.230903532617808 0.219101254756906 0.367769461561765 0.174154163692732 0.942644837753277 0.439914829016913 0.268903198756633 0.283939576589477 0.236472586737842 0.159954531422828 0.340502013987273
"MRC2" 0.133695051986022 0.224894516740316 0.124790824569058 0.222418914005208 0.146421925790303 0.116476391609621 0.486242611667442 0.682693949965562 0.344449784974159 0.532306713028575 0.182581710568568 0.371583135192464 0.221711278167174 0.238455532002116 1.25141548894627
"MRVI1-AS1" 0.292497295145854 0.145081934208937 0 0.515515028143479 0.24026555663032 0.15976944850448 0.603528237769358 0.309660064096175 0.239374915766333 0.499678238749315 0.366910352986575 0.26951069078553 0.327518097808413 0.643055460521887 0.397675128159309
"MS4A6A" 0.423093812792563 0 0 0 0 0.135435735920795 0 0 1.68058921228975 1.19238582472484 0 0.222694796298584 0 0 2.51139580162459
"MS4A7" 0.329918433722921 0 0 0 0.173948926017944 0.146246736569179 0.0302511208985621 0 0.940374378845922 1.46837201307633 0.15689069336009 0 0 0.0214766173344268 0.363557234814327
"MSANTD4" 0.213160182591955 0.112264792524545 0.298353089721718 0.524031587620175 0.321090227226601 0.345057568890856 0.799914172808124 0.232114183725604 0.51496162568305 0.404218455729992 0.270113210215361 0.492949890313543 0.377085952764584 0.259861465598483 0.349501146905374
"MSI2" 0.210461558304593 0.0954791869631137 0.263645584018006 0.0245079177075907 0.103687187129251 0.228140631907012 0.379565241577565 0.254825046928114 0.31369912957546 0.422583881131912 0.253297161676636 0.187958744933905 0.318309454100869 0.386580389340184 0.583591727988684
"MSL1" 0.28173654708131 0.276420571494033 0.159742348449852 0.392117326593893 0.286732822202394 0.292891696907354 0.396745213933178 0.427591271802811 0.357818192405016 0.610976830095632 0.506104194201658 0.596633467123596 0.370677938537892 0.43140366140192 0.226728733798586
"MSR1" 0 0 0 0 0.0134103618772897 0.119200993417025 0.0389386592176168 0.0280064707483286 1.28554830898778 0.21317710852783 0.0728228743750043 0.00945888608400688 0.0244029164267678 0.491429414562192 1.57309937511361
"MSRB2" 0.349296015600849 0.2332160374015 0.427961414715484 0.465840475729955 0.318652085117285 0.312436973750356 0.767394953562682 0.387049689682519 0.688522327045458 0.31074301567541 0.37006548737987 0.400399724168078 0.414076843711607 0.548981121606281 0.259444023668315
"MT1E" 0.237050033561691 0.180534126171079 0.309168642259199 0.449309276639942 0.281427222808457 0.455239920429222 0.399741390233327 0.341366781651123 0.638587826615653 0.236022736258345 0.20303670078323 0.372648970881495 0.524279323723634 0.397500058475102 0.618916843463627
"MT1G" 0.296500497574554 0.148855871611725 0.524004024669131 0.441222922640857 0.394677822701762 0.311404112131379 0.289938922843038 0.446585622231449 0.91149951587617 0.276196220115901 0.228556292928089 0.389347438310228 0.345670416732804 0.657370649910639 0.446040113222532
"MT1L" 0.0855444729577432 0.35497736528141 0 0.351842598970254 0.345274690713023 0.461802633164738 0.606104870998223 1.31677545450649 0.829898361473271 0.601356191198544 0 0.270345626568473 0.256215853504098 0.0516784044484381 0.0375870932919077
"MT1X" 0.190366561925826 0.179851984474786 0.263833983731176 0.279864012773373 0.191123629623272 0.265330110495397 0.356086319229845 0.248153640789908 0.443382945324337 0.321766941850081 0.210421656336422 0.201849366925471 0.270904314009363 0.320828766798691 0.378744267573692
"MT2A" 0.278821221367962 0.264325704527508 0.466797619870245 0.406518203089933 0.354043044385062 1.10473687908624 0.645279636501753 0.591991049506688 0.827122724864881 0.462677065227259 0.292246947378751 0.391701135168405 0.449865865401145 0.378692823267686 0.638233025046395
"MT3" 0.304499032076842 2.04739664373994 0.357342288339506 0.730669576452431 0.178408062019065 0.694981345005507 1.04912658239894 0.488722828028348 0.446319624358959 0.245173525653003 0.0558189080677697 0.101869284365882 0 0.154344715963037 0
"MTA3" 0.492511270557637 0.462898393622103 0.470254285246471 0.574389444997808 0.672882720391734 0.636105202415583 0.695879477012519 0.619797380948437 0.699463296411593 0.657282540838187 0.647291496356401 0.599747361502608 0.704731408468615 0.649338410453668 0.763925147823508
"MTMR1" 0.149253241844427 0.276071345926182 0.278382549955196 0.258544453464991 0.271192141840957 0.255982777231476 0 0.181707543712484 0.394503835482851 0.271782039111934 0.280655652438627 0.215433114767702 0.361976637526533 0.212520228139808 0.42702839272763
"MTMR12" 0.238125832224003 0.176442430282872 0.584103737457363 0.16816077987481 0.263016446093778 0.340009363651932 0.484359987089352 0.320278700702204 0.559465666266344 0.337142122768158 0.240146409213171 0.316494309483619 0.38267923182785 0.216703694606628 0.234982665753251
"MTRNR2L2" 0.0353580550766859 0.0335635749991148 0.0366918407070569 0.0453939160763378 0.0882423341207217 0.258035408994373 0.11203470000118 0.0836917394130061 0.0599826524452074 0.147616915076798 0.0724269243608539 0.0937801227712668 0.122546278031552 0.0871740494925747 0.176285607538586
"MTRNR2L8" 0.150025921127053 0.0860823895511756 0.117952549751547 0.0576881213892421 0.206001307023656 0.785434160063516 0.0875797364822939 0.132570643828718 0.109868069966411 0.231197113880118 0.140295368651338 0.241125235339782 0.155961881140418 0.179224629365324 0.347588005614393
"MTRNR2L9" 0.0506233115023353 0.0359204988447482 0.0515225692051649 0.0648080490184759 0.0864655459739774 0.217953831347586 0.15220049167384 0.0740391362537371 0.0745313270138529 0.1592072505229 0.101926874115662 0.0796981888783455 0.145929351662239 0.0537818286698277 0.225574936677964
"MTUS1" 0.503642436613867 0.30249222290893 0.271780593333534 0.430352897947836 0.402462847329369 0.63320376087883 0.61128161667235 0.725169265462672 0.584368010869352 0.541973361293296 0.416099328577026 0.560690264343226 0.52011586264628 0.554036677984455 0.433297320268307
"MYCBP2" 0.448439724671172 0.436788138706415 0.417227033364124 0.356515896588978 0.546036759566529 0.589351721376156 0.420322566102486 0.53999902655754 0.60041760877935 0.651965211535634 0.561287921539712 0.593679114782721 0.695138977784129 0.701364550260685 0.672526242868429
"MYH10" 0.838236022308133 0.573522078369919 0.638368114983867 0.65921654602603 0.673158665421844 0.700397702528889 0.664672125386728 0.649520351505127 0.640582919527033 0.784044920918957 0.702922455013176 0.750767250117548 0.76938261151741 0.563038912770305 0.650500238202902
"MYLIP" 0.317330036783847 0.197396458250143 0.363579918245902 0.466050860021038 0.393963336793057 0.357218302318547 0.411836491234292 0.436715117993205 0.526493744264384 0.62621632038859 0.557392443241844 0.203188930197585 0.495615336411529 0.427030617676602 0.898007698814226
"MYLK" 0.311922113517584 0.284086022011223 0.281546719328688 0.26313276422195 0.282966849958888 0.333215180185729 0.685241228472772 0.354929475558809 0.407825256847257 0.526403345886411 0.366786994764808 0.281429983234542 0.523466392269348 0.429193286080385 0.371241126967852
"MYO1E" 0.263936667305408 0.189232218140187 0.221906656294525 0.350184492793853 0.28734663124846 0.28227812350197 0.563938730301584 0.35481661635161 0.384551644033684 0.463358383208995 0.295644601548637 0.197716971707604 0.383672887086291 0.446318142159144 0.3284714881058
"NAIP" 0.336716636192207 0.290235877053341 0.212951837314946 0.049896174921788 0.217016025637189 0.269033544028515 0.587874590288822 0.161392289337964 0.338061729374305 0.408750091183812 0.119306122814821 0.145755184694233 0.282227959176063 0.236535766548602 0.46913301744691
"NANOS3" 1.6099777825122 1.90371414827782 1.84370061663315 2.18014655437649 1.41168174702831 0.532992678343235 1.05868596550634 1.19294301010847 1.86429218302047 1.39580809521852 0.932782783434923 1.06986518796245 1.55484670797548 1.13264228399577 1.05046470356799
"NAT8L" 0.211699779932601 0.0711044048174494 0.245566133448462 0 0.196218343904011 0.153609188546924 0.236910926342808 0.159319293818268 0.171532761791766 0.541881387230312 0.117642735432325 0.21004404497102 0.0758498926139313 0.19512617327364 0.0414494073840225
"NAV1" 0.478821256456571 0.383786944511061 0.343837698534246 0.389532096412362 0.480214774732063 0.281053158597526 0.385610262870997 0.490869140854279 0.494137926194925 0.562055951025965 0.360896399376678 0.264869853364103 0.637626889805316 0.530719774098523 0.595007719341116
"NAV2" 0.200424464042697 0.322850792816447 0.0162962468700944 0.240045144245613 0.258044429427445 0.365211598836994 0.505004692008838 0.631952111568342 0.478217507158049 0.464344015272106 0.145829415387264 0.139402673679038 0.742875264005904 0.294232398908845 0.483107908515949
"NDRG1" 0.127849775886284 0.135532498921321 0.115756591880173 0.277366012773183 0.482383942401006 0.270942947721697 0.402072194693599 0.377847591991502 0.600768252874697 0.547940858639266 0.391390330824272 0.161033687257581 0.299833463686651 0.383909817376629 0.258291422638934
"NDUFA4L2" 0.0460306357803557 0 0.0912346361475472 0 0 0.260808272980391 0 2.58832193159607 0 0.124016270398833 0.133751956296346 0 0.191575291691071 1.06654077390772 0
"NEAT1" 0.493436075472372 0.0198719408051362 0.409307942722281 0.232883190129661 0.289585620477609 0.357533092257613 0.408232671064909 0.548862643878639 1.05140355481609 0.664243295514092 0.329954439266811 0.316629349657476 0.385822477629827 0.515999479439297 0.142987211691721
