"5W_embryo1" "7W_embryo1" "8W_embryo1" "10W_embryo1" "12W_embryo1" "14W_embryo1" "18W_embryo1" "18W_embryo2" "20W_embryo1" "20W_embryo2" "23W_embryo1" "23W_embryo2" "24W_embryo1" "24W_embryo2" "26W_embryo1"
"MAP3K1" 1.50685364198918 0.807668103966716 0.839752150424914 0.684411224298257 0.31845368748217 0.902201427794213 1.32134173201599 1.14251761703419 0.89350662347022 1.05658888493509 0.708189979755728 0.995621551917358 1.0132159544305 0.715614073549301 1.32918139714148
"MAP3K5" 0.60988305573592 0.636440730426417 0.09466453442948 0.28350327539882 0 0.436961521537788 0.839285740300507 0.95608343679539 0.418300488126079 0.418809696284518 0.194404099604364 0.734883982166956 1.21449530223706 0.109720154002892 0.795110115924721
"MAP4K4" 1.58100936716539 1.05043983176443 0.960752683892059 0.753410248540047 1.1787164221375 0.515116270469414 0.709972360100031 0.960987117675459 0.823081877081544 0.975903013591099 0.621937403012575 0.714334367394003 0.915500299021632 1.10534708497199 0.950058665885603
"MAP7D2" 0.215167659171305 0.981380054953873 0 0.0927859707070886 0.31845368748217 0.409250743843206 1.19679124793046 0.890174071135503 0.964835256634075 1.40135254148478 1.64155525503445 1.00551765284714 1.37705163259503 1.25724846961669 1.30826692123639
"MAP7D3" 0.581809258145538 0.675065573631623 0.316588474906386 0.579242115156918 1.38636923830452 0.696969360125867 0.487327531146788 0.743528617870443 0.930553657259087 0.706186664975644 0.904045756655848 0.822080908943423 0.9566820397205 0.798898517395299 0.806764747727369
"MAPK1IP1L" 0.9202307918624 0.819451448717819 1.24931183467081 0.982993106740267 0 0.728471171550794 1.07442322775969 0.927792055603474 0.684924013372671 0.719693350574356 0.897044847032724 0.843336241820103 0.883506953058219 0.529203702948014 0.68289588536583
"MAPK8" 0 0 0 0.83934340748371 0 0.417537584494263 0.986647969180469 0.618840130965122 0.425611298988811 0.626844452957884 0.550926971806697 0.41903260570922 0.537274648845119 0.503903199209952 0.2878146422896
"MAPKBP1" 0 1.75297146953603 0 0.0475088571247165 0 0.433166278054771 0.844264156543905 0.670155878993072 0.412498625337538 0.827143039355103 0.224810216589961 0.280270496767973 1.11799838586559 0.607905201671001 0.61111189625745
"MARCKS" 1.89353253845608 1.60763197121258 0.918921115407721 1.22054358190827 0.916370632669201 0.903685542593724 1.13512844257682 1.15080636635125 1.17882366293877 1.1832702414126 0.690868780438046 0.934507270081777 1.06148809002445 0.995843417105302 1.51094249227116
"MASTL" 1.10778393100353 0.756987590824923 0 0.636757555096633 0 0.582941310547983 0.900547809176444 0.83311239949643 0.730963023344211 0.82032925957015 0.733727242528214 0.683830406545001 1.06333044978919 0.863823167282408 1.08270554142835
"MATN2" 0.864985647367495 0.883471851466493 1.11860057615407 0.569070141995197 0 0.49582020642258 0.659220860579583 0.580680179345973 0.739682864887281 0.474234891354895 0.676477751186315 0.933374884606972 1.1568366427655 0.158037178146817 0.234035230121639
"MBLAC2" 0.0251039123093427 0.42830091593219 0 0.475577654793172 0 0.349008497282768 0.0320034153079603 0.322176916596856 0.347941251242956 0.609872583911934 0.41011404280588 0.434708271857397 0 0.342098305547985 0.621942696883135
"MBNL3" 0 1.55512420961874 1.77338062253666 1.30707163353361 0.753818775383248 1.09589585076036 1.18156342945358 0.990929484411911 0.865908619491117 1.31176838621006 0.972713987524322 0.600130372284021 0.803703424193772 0.925156028664621 0.795686825451584
"MDK" 3.1589748618404 2.84491861356691 3.58165631487641 3.53665554081013 0.31845368748217 1.23518627139341 1.7384355868113 1.28289722786081 1.54967776783201 0.972932511319269 1.53509805696869 1.10902371186858 1.13579339958852 0.872007721521457 0.888769412448477
"MEF2C" 1.75257908417707 0.553642737463346 0 0.582800471958035 0 0.517232759978157 0.800234009129813 0.766295990066545 0.777793718665738 1.66145490342584 0.449060107042803 0.656953329039846 0.847954528979466 0.58958727023967 1.65595624804538
"MEF2D" 0 0.98172564200367 0 0.552384617474241 0 0.482741608675286 0.911407887320744 0.669964954766311 0.440568210059596 0.241006346313232 0.083056806475132 0.283679897821795 0.641911251890667 0.548121599524218 0.567999322673912
"MEG3" 2.00850054409548 2.46096199529961 1.46765539081527 1.40928585251878 0.916370632669201 0.720198277251242 1.29005091733309 0.860926788292938 0.697228468886238 0.913797054916215 0.513381489693362 0.616057437951739 0.692061095940537 1.17725502614007 0.463220912496237
"MEGF9" 0 1.28490477331081 0 0.306467343699342 0 0.513736804266185 0.840469203346435 0.962275205984962 0.648449745456811 0.634915415007413 0.612557546802595 0.41663029256174 0.821466320462208 0.534690467624842 0.602292056553892
"MEIKIN" 0 0 0 0 0 0.236057572180494 0.813451717838024 0.939194062446001 0.824489409150364 0.995141725950746 1.27084205992227 0.858565250934985 0.805892223490938 0.797762480680093 0.66439272073241
"MEIOB" 0.0379002339387759 0 0 0 0 0.280043298069331 1.00747756879067 0.619581109395283 1.12960880192365 1.14265299826211 1.0112168079051 0.892893037208402 1.20828967260272 0.484669419650101 0.078588916626684
"MEIS1" 1.34187449682109 0.843005120868696 0.942411394709497 0.963417804805826 0 0.458010352206274 1.09763876129609 1.01410161336227 0.471812783427911 0.506332370223721 0.373056036691083 0.336879764211079 0.217491534968132 0.485750160828716 1.45227140986041
"MELK" 0.0497136762034393 0.0936445199260426 0 0.64039263895933 0 0.14123317549219 0.410082508291961 0.303174261206003 0.474119371556525 0.555834897887592 0.319465626214829 0.433328576605765 0.474371853734014 0.185866728589322 0.335801020463178
"MET" 0 0.980518460801932 0 0.0949939969528535 1.70483886628561 0.925948546468936 1.46366858156845 1.1480235723715 0.980151431948318 0.713335460283623 1.06711862084626 0.903828610719012 0.7417046717559 1.33054932062222 0.918650412826429
"METTL21A" 0.606830885827868 0.683997394087631 1.10545966335881 0.354116455153019 0 0.737703742826637 0.771212817437076 0.927321090066058 1.08828345950103 0.807689869632938 0.767010305673993 0.893789815120877 1.2620535813079 0.770540299096646 0.770225919408188
"MFAP2" 0.377264953757796 1.14499333045471 1.09599048645445 1.52896423730183 0 0.56230475714625 0.796870224889169 0.730273125469196 0.9294584303078 0.659266946959203 0.819375536710578 0.495206059192113 0.928866537394774 0.420016382403384 0.857927844965619
"MFN2" 0.0315020731240593 0.345991147537451 0.353987911897996 0.703008328670867 0 0.24098995687275 0.664242473872993 0.66736647170159 0.660096784113828 0.444095621268633 0.543244577284995 0.586272097550704 0.526808001411328 0.668410157419291 0
"MFSD1" 0 0.330532483323565 0 0.851662743225728 0 0.316752361348068 1.17591684018912 0.702645544051227 0.805126459462691 0.823147147677624 0.523466443774734 0.41995901725378 0.987859579133146 0.250746004806336 1.22132095321902
"MGARP" 1.67782735676808 1.16518805100273 1.54738244224478 0.855226578569737 0.753818775383248 1.17897119430453 1.55974624354467 1.36201606408276 1.14570962840776 0.961339613159205 1.03898495007566 1.38363213784235 1.20768053690772 0.935804858580061 0.889600951707746
"MGP" 0 0.903689870289605 0 1.14967335365486 0 0.384767228307505 1.49041431672209 1.03433756361205 0.828771532700813 1.10175403726963 0.366587011259356 0.663742423651715 1.21687148445199 0.515585605192125 1.2768699414586
"MITD1" 0.0315020731240593 0.443675416618501 0 1.01913058552256 0.31845368748217 0.427290294424844 0.153743927350641 0.787482627346194 0.449524019215812 0.654256387262906 0.472762096351116 0.499252591610063 0.733948412728699 0.837541452860286 0.534109788300505
"MKI67" 0.406636832649893 1.18445062031379 0 0.643321163832491 0 0.115501391517241 1.21183649672761 0.909803528382548 0.878617899301074 0.909251097016789 0.170767912403032 0.163684896277172 1.53584735741938 0.0357893886095321 0.552406635688281
"MLF1" 0 1.07328836663784 1.17382046935378 0.609437722694649 0 0.522645686888469 1.2291400537397 0.815230824682146 1.41263682339973 1.10484283068077 1.4636645182039 0.83713561641496 2.0525830978071 1.13588953446559 0.877812339433894
"MLK7-AS1" 0.70233886820012 0.929100820184919 0 0.496706138375448 0 0.55651103688861 0.525136774967351 0.501085461154861 0.243896899838774 0.491810448052399 0.303061426708836 0.483235767404399 0.116813916628161 0.781611663962328 0.68605063487427
"MLXIPL" 0 0 1.1583520318982 0 1.1787164221375 0.415606599314152 1.46602114362841 0.446476279883145 0.607995038586428 0.168295181849425 0.561259620100595 0.583734507660406 0.139514760828351 0.755674905788138 0.301473614626113
"MME" 0 0.68266278040588 0.802754686490234 0.955638604727932 0 0.403005045939275 1.00724665639859 0.766077136915939 0.203892640125384 1.0203135528669 0.663424379284672 0.495424901694595 1.0371596505223 0.716819792402959 0.34737709236242
"MND1" 0.0379002339387759 0.130029096581107 0 1.87611503543348 0 0.265526446257687 0.646810997142085 0.889571968626331 0.689519931463018 0.817298842375134 0.717660200466223 0.62721778678382 0.740624831997402 0.620692670061141 0.961358023236011
"MOB1A" 0.635377423081562 0.989793606248871 0 0.44906331058438 0 0.350843780297587 0.697949865150774 0.52059437900401 0.873260599658122 0.639239082737583 0.675266697992218 0.608565349234358 0.742398202065998 0.708053198118246 0.954751287899393
"MPP1" 0 0.705547889844527 0 0 0 0.280951744505346 0.874969194161795 0.509430747793855 0.642851836373051 0.673344257119748 0.791450584479464 0.596048974778472 0.853691358293604 0.274235029979834 1.31385946461678
"MRC2" 0.119832946692098 0.559298450266682 0 1.27053829333231 1.28793692763729 0.461529015163279 1.07228200855878 0.971651396113595 0.840763797299405 0.884163246284498 0.81220717789012 0.884035754038074 0.960004451068867 0.796178975559305 0.335950859141056
"MRVI1-AS1" 0 0 0 0 0 0.0500570856182958 0.0876177607456867 0.447426034665509 0.367260415948151 0.412559105560406 0.376978405985198 0.158989832581031 0.285138946117209 0.112597097635091 0.364563177514719
"MS4A6A" 0 0 0 0 0 0.106965061424632 0 0.0538600254270011 1.44354390100607 1.32681113486723 2.63207128032644 0 1.00694329578469 0 1.48454647903153
"MS4A7" 0 0 0 0 0 0.0756024668975177 0 0.0452838593699958 1.20366009229198 1.40410196284501 1.39696574842499 0 0.61123193658947 0.0446262928596134 1.71511334590362
"MSANTD4" 0.0379002339387759 1.00884499961189 1.36850097676375 0.53479440424727 0 0.616548282159311 1.2982839526611 0.926841655488213 0.607810270973742 0.797961999357876 0.715605299495165 0.69630959520318 0.458744828683883 0.52357840016808 0.924951477553753
"MSI2" 0.377264953757796 0.262657653161864 0.156948377578013 1.39637916118033 0 0.584605191426409 0.792687151597525 0.695206674547156 0.265584545928125 0.941702065663179 0.471278278327177 0.429351801524493 0.624834205610887 0.468372695202071 0.0313288566073774
"MSL1" 0.988844229072876 0.677251421819763 0 0.793494140410523 0 0.312656207128493 0.909112100564914 0.568687301002547 0.699022882861243 0.626184512720297 0.494633227542474 0.690248101218233 0.632317347762577 0.685174208056395 0.415700503215201
"MSR1" 0 0 0 0 0 0.0322186167475322 0 0.0491038467951809 0.928642774707293 0.653466362745513 0.710505854972019 0.0356100200004733 0.766797538640263 0.082052194876327 1.0196180111846
"MSRB2" 0.0735897090931477 1.10959822295582 0 1.16541888075695 0 0.311453455772935 0.254750357446198 0.926959957939142 0.26723820508708 0.755314806533432 1.00223413183674 0.699121249880987 0.978528817247478 0.48620340487912 0.99476723496317
"MT1E" 0 0 0 0 1.70483886628561 1.21743139341479 0.70358902781899 0.586012946047538 0.631394393865348 0.68148951209558 0.656072796534294 0.763775006692619 0.475815268051588 0.986672693180117 1.49563817860797
"MT1G" 0 0 0 0 0 0.148069913576058 1.04872930748412 0.0319065240632943 0.781288757154504 1.78712394028642 0.616087729728907 0 1.43000127525021 0.588376822334418 0
"MT1L" 0 0 0 0 0.916370632669201 1.14810447998791 0.972865497134807 0.590676188349026 0.850862013056973 1.36868634990747 0.751782178788337 0.555663372972101 0.571843029820032 1.22120292573023 0.823391559570152
"MT1X" 0 0.477020674712716 0.466606052649192 0.411549901709749 0.31845368748217 0.508190220746628 0.387328083723752 0.50935302817016 0.422125599965075 0.580291785198361 0.359019041114983 0.411420435863512 0.430020990727468 0.699647048014997 0.534743924522318
"MT2A" 0.663771421901869 0.8244719241898 0 1.08476628242044 2.40928456603382 2.17033289690178 1.03218924287078 1.01904656298815 1.01328365722174 0.959335557352194 0.800836934753511 0.792014565705204 0.788420760370182 1.02820819680825 1.13106318922595
"MT3" 0 0.485935391141715 1.97500103523105 0.1301762403496 1.83266132614642 1.6394825011938 1.69574003852415 1.14751193647548 0.868412293754293 0.733997848106317 0.769975907916293 1.02245160510939 0.311031859348319 1.13129360771283 0.947561930717375
"MTA3" 0.987583977897762 0.659129291945893 0.0245194315735044 0.855843677130196 0.31845368748217 0.6482062681644 0.674785260072192 0.62707238206369 0.590226159436574 0.485052190874587 0.467949456463272 0.534393197889036 0.353567752503109 0.587914803717449 0.826767981703075
"MTMR1" 0.581809258145538 0.332775634590155 1.01620778010663 0 0 0.230249364223885 0.512830768343822 0.634696784191361 0.595884352310564 0.574539874169996 0.248870196825101 0.515554338783827 0.602781442481192 0.517824361597114 0.149698052884965
"MTMR12" 0 0.0364603886552917 0 0.773689714588015 0 0.442043652709619 1.03552415636526 0.744382061134142 0.669802381615627 0.535866701156775 0.400276230841732 0.354824194573487 0.296607415353382 0.369936374976925 0.158562459453434
"MTRNR2L2" 0.0251039123093427 0.0761132656535769 0.0245194315735044 0.0693222964515699 0.31845368748217 0.395157373977769 0.178759665032527 0.0946467814325932 0.132393908182591 0.114211204069383 0.124126741848763 0.194335334666927 0.13095010072115 0.196074072852847 0.126710244497996
"MTRNR2L8" 0.100966082950002 0.0887224806839645 0.0245194315735044 0.134805523591295 0 0.976064261452121 0.336054001381608 0.168539375635801 0.362621641301645 0.311100265905005 0.378100688521541 0.358198612642113 0.26702280895616 0.330429457527431 0.466344121365848
"MTRNR2L9" 0.0379002339387759 0.139597182858017 0.0330387845193175 0.20573197153527 0 0.38774007354826 0.0945773989468705 0.14119399191165 0.103966488986157 0.117184847820918 0.176348269795094 0.217180140888881 0.106844393484945 0.0968241126212165 0.324552105919821
"MTUS1" 1.50847907926713 1.20650514495679 0 1.15189287994018 1.1787164221375 1.24460574993352 1.23971541376312 1.50076448212094 1.49014494120705 1.45087082135272 1.34550752234329 1.36799103132846 1.33472298094222 1.01397940530833 0.866908283922953
"MYCBP2" 0.639272087054671 1.35327960353487 0 0.706299545178585 1.63420844197638 0.688483645211457 0.830824068158357 0.665574622703154 0.821650354974282 0.723836377717425 0.548893046557032 0.586014569756555 1.04749468813656 1.07265388942226 0.225015460550641
"MYH10" 1.4070583150069 1.53692791461643 0.934713338370621 1.04799497301914 0.31845368748217 1.04049007774581 0.89579683095903 0.966893065646231 0.997522222628201 0.942942830325111 1.02939784002543 1.13986724100557 1.3480971957784 1.11365926727239 0.873040879042057
"MYLIP" 0 0.495292620202842 0 0.515117771263708 0.916370632669201 0.72605140004863 1.08939258101294 0.886724881496322 0.773231912187829 0.719339998435081 0.590073980863527 1.07250735935976 0.97394309607913 0.643163210409572 1.4498202827795
"MYLK" 0.0379002339387759 0.9150349399641 0.0245194315735044 1.23007065207316 0 0.492808272980956 0.866328742901828 0.923921995338577 0.693574381314837 0.940762706855434 0.462385167566695 0.552685685441111 0.806190078120599 0.966323691372341 0.720375619098022
"MYO1E" 0 0 0 0.0387402246499522 0 0.485291553394323 0.97307193339001 0.722512890801395 0.412837949089887 0.530769862709552 0.511896572598846 0.46378555822101 0.760909682641465 0.439465953526935 0.682108628067914
"NAIP" 0 0.332224595886159 0.0245194315735044 0.797211168879515 0 0.204903297033172 1.12296696450433 0.450340382418045 0.671193302923226 0.583867846897332 0.386320914467003 0.316948175044542 0.545221971180485 0.560548181945697 0.234436990975162
"NANOS3" 0.085673732628436 0.0664114811514372 0.0245194315735044 0.311471264129562 0 0.0999652511987973 1.26227927644353 0.0569400206991875 0.116939585484636 0.0261320083763601 0.867781352179757 0.350480507818225 0 0.0210642853828366 0.0240156646472577
"NAT8L" 0 0.956451726119294 0.556625742528442 2.25171394157589 0 0.128567746241729 1.09167078965966 0.614084533299238 0.342748018554377 0.253629131505492 0.59192955449486 0.431645410909518 0.774657031376155 0.763043506620455 0.531261133286915
"NAV1" 0.353893510151407 0.373151476607742 0 1.27869534956996 0 0.258783619670812 0 0.844621249832659 0.594876675956303 0.669516454819749 0.0200037417442716 0.484221253267868 0.658239776083838 0 0.983922121118958
"NAV2" 0 0.599776304984168 0 0.406230600720662 0 0.739731390508353 0.72348104081161 0.493664915298552 0.476398898846339 1.03542112700397 0.634579686914533 0.511066654108727 0.944764821874523 0.533826847227682 0.623234697234146
"NDRG1" 0.650543013260499 0.551963292785936 0 0.200547549929599 0 0.429705564516008 0.85502360021293 1.05746521951586 0.55761298356707 0.768372896974841 0.444726516146416 0.645006855230275 0.374616638617876 0.764374979337969 0.688181329716912
"NDUFA4L2" 0 0 0 0.963088593985481 0.753818775383248 0.411714190139427 1.16593728091324 0.805750167308343 0.236530704076246 0.545745833805226 0.626838491612611 0.430589080475412 0 1.14982057497036 0.775193964514841
"NEAT1" 1.36181515697688 0.927793362344966 0.0815501328382798 0.934435505396178 0 0.694646124477181 0.671070681492456 0.812376638347996 1.02664924523998 0.794169848842192 0.821822674396849 0.541817336669391 1.20322937995119 0.76536034858466 1.75797556582503
"NEDD4L" 0.0251039123093427 0.415930062660548 0.976978603195997 1.0415812463161 0.31845368748217 0.512874510200343 0.405898572551433 0.706184848505847 0.80017223105864 0.43761439065543 0.309276906361756 0.519555851388474 0.444293288764822 0.567246403564925 0.315564706149333
"NEFH" 1.28717416651663 0.766760653629787 1.32327425962335 0.90317732133238 0.559672860583319 0.434580061772817 0.756251999249542 0.830648808997798 0.659348607644407 0.943987753584069 0.74181560298731 0.757383827923793 0.458371235817299 0.767556488649865 1.01267307115935
"NEK7" 0.198789470129553 0.351189537265945 0.298336480877471 0.0997706575196989 0 0.421226147907556 1.10308148074599 0.734791903115735 0.657340540060986 0.731523239436074 0.425492388569362 0.763342308804143 0.797865902876527 0.664415744502541 1.38672841890053
"NFE2L2" 1.57192739838205 1.03601411476924 0 1.19454512204499 0.753818775383248 1.13917112239132 1.39947244386582 1.36663896281786 0.950568116533562 0.965764317859195 1.19912974350128 0.928339667806134 0.850035260782683 1.15130209304658 1.40174501991683
"NFIA" 1.38897871615254 0.647637320153681 2.12199163441444 1.23587341294374 1.47597496545615 0.967651455970803 1.0405881251608 1.21893805012134 0.974553335470177 1.0409828278223 0.99318985826575 0.844893091996923 1.49533006603379 1.03842240371064 0.657850469484943
"NFIB" 1.3822353221751 1.34488489326635 1.73908874374478 1.3248149707525 0.916370632669201 0.616647317637861 1.10603371188572 1.15307095602923 0.84815656533606 1.01332935647116 0.799177366899689 0.965460511126342 0.885323360974739 0.895258237160589 0.719882014411474
"NFKBIA" 2.80437744898792 1.16003496305079 1.55497811964783 1.51785694643408 1.55822869870872 1.9010024775986 1.18837622043955 1.13658679890556 1.55136174818645 1.05947122892694 1.15043235358654 0.935848167886246 1.68134500637723 1.18519416939898 1.35817565630301
"NFKBIZ" 0.675487002272651 1.94153554341432 0 0.108623454854322 0 0.519848113162146 0.228660919940287 0.698645491785345 1.05440573162358 0.638365736179798 0.515341161960463 0.723450892189491 1.59081384853073 0.699745986446631 1.12778975545894
"NGFRAP1" 2.78407427346403 3.59652678351414 3.96758635085493 3.47079395999824 2.86229786821051 2.91041780298937 3.25324902125161 3.01296817220689 2.08978429360617 2.21710107533179 2.3654220240584 2.62200251839885 2.37494046800166 2.55846195300666 2.20199444498412
"NIFK-AS1" 1.06802514464358 1.35619527652828 0 0.577508626540971 0.31845368748217 0.397078434945253 0 0.357803482035162 0.57344873372797 0.6508344829894 0.625468845979168 0.419955608174481 0.603091986756981 0.443521843071683 0.19907296713814
"NINJ1" 0.0251039123093427 0.954863349186745 0 0.542599071589155 0 0.63754779795912 0.941679164142321 1.02167136148513 1.09963759729593 0.803093407910938 0.800655443952867 0.939953839325684 1.44270856423764 1.31285464122918 1.14554345820952
"NKAPP1" 0 1.18049924179181 0 0.020017864983528 0 0.607909717676722 1.53459341940253 0.580515534472195 0.719685559676373 0 0.889337634897106 0.449077019402711 0.574351416465665 0.738429269704548 0
"NKTR" 1.71072218553517 1.62743371864374 1.53200412857333 1.12821236601263 0.31845368748217 1.35340158540295 1.40660943364443 1.75356028935019 1.54952604191778 1.62998331517969 1.30769055918837 1.60140538421122 1.56660960380959 1.58321524857887 1.37544094487074
"NLK" 0.0251039123093427 1.02126475020213 0 1.33008903883561 0 0.380757391654894 1.16705843612012 0.592932240062684 0.686470639700044 0.930719179868379 0.324330982802832 0.425094807784679 1.13613900574598 0.634532378107401 0.787586569145041
"NLRP5" 0 0 0 0 0 0 0.0542994181962465 0.0289549836699738 0.0306912011630517 0.689604106740965 0.31693684998784 0.358097660223017 0.653321066723773 0.663824196237942 0.925491810608832
"NMB" 0 0 0 0 0 0.246136059111117 0.988472623670193 0.33482134053435 0.417018853875421 0.227886574845052 0.258646834393943 0.57658187944276 1.09951663637289 0.474780414780801 1.05631731121885
"NMU" 0.0315020731240593 0 0 0.790060655661785 0 0.216415530904922 0.953508090926532 0.54993698805782 0.787137349848364 0.889309791975688 0.947084953155376 0.601322550718412 0.370117634805537 0.688046128356717 0.819732770338299
"NOL4L" 0.645676447745851 0.726516691632534 0.530280605444101 0.866438776631932 0 0.439928354548862 0.723499398088544 0.751177758603795 0.673399159959432 0.981365007512165 0.651256091303575 0.825663005795776 0.869012428751047 0.462786422372989 0.701085810807255
"NPAS3" 0 0 0 0.613791338812362 0 0.47575573123937 0.622377047848664 0.574899134835744 0.466036939314726 0.96875150937172 0.820480763774242 0.708609470295299 0.876093267097952 0.421630244954507 1.32241401088259
"NPFF" 0 0 0.0330387845193175 0.0187933331462215 0 0.174854621082876 1.01112717125358 0.202771609697064 0.651845761163997 0.259623213708889 0.528867769314744 0.0340378703654092 0.0217792095225623 0.369243357185005 0.41184248894913
"NPL" 0 0 0 0 0 0.0379190587026178 0.0796693331799878 0.253479679416564 0.631135922869036 0.853656176386871 0.430186470041942 0.396496043826152 0.716990277517023 0.376744574002138 0.635153892559069
"NPNT" 0 1.3703813777134 0.876141538167076 0.885125021035778 0 0.65438828748344 1.02884706740232 0.896643965921472 0.773269613091271 0.730073838537984 0.586296809879693 0.621722923099144 0.489836433804915 0.38576326413883 0.797840112219632
"NPY" 0 2.61477511572716 2.96577628766384 2.6484769538833 0.559672860583319 2.21372481378658 2.39199917333356 2.49724150399988 1.34650620713828 1.36747892184358 1.3195348171577 1.39179275266367 1.19058945639354 1.01991848358982 1.03536258953272
"NR1H4" 0 0 0 0 0 1.09816295045503 1.32706806753815 1.65813656659944 1.16389534974049 1.24126819585483 1.0613437545201 1.11930558885776 1.26073026111568 1.1455174227784 1.1665676636705
"NR2F1" 1.22587968941754 0.80448249528663 0 0.772085286682224 0 0 2.29272872564231 0.518139353113381 0.541874403243881 0.543230621687337 0.309210777624347 0.468600298783 0.411055894353172 0.4256340704411 0.615035423562707
"NR2F2" 1.76028537356179 1.69035042825306 1.60613258715488 1.39433177327928 1.47597496545615 0.482843869629913 1.31575454343534 1.03589863927338 0.956962659460885 1.09938549851905 0.811038273447114 0.9139737118024 0.639583032848805 0.916360510332835 0.907391173562493
"NR4A1" 0 0 0 0.810135728002701 0 0.369619015426818 0.847904729153034 0.608092900444606 0.965445333425965 0.803297328357727 0.586679031363562 0.462371763483068 0.941882148505018 0.413704631250017 0.961967701678378
"NR4A2" 0 0 0 0.454420828550519 0 0.198629269752092 0.0677553527086548 0.423404221885248 0.920035832734143 0.934253355994915 0.669740743278227 0.188752689052599 0.613396101172968 0.410616426219556 0.587488987202535
"NRIP1" 0 0.619359357520543 0 0 0 0.834375633924832 0.716815297465258 0.586310996538807 0.571680780446067 0.811802639425622 0.847779743351267 0.839136749596204 1.36241737818888 1.22411324632304 0.666896709166275
"NRP1" 1.19388834424476 0.439658263375492 1.12667828718393 0.456195672996544 0 0.53744494391089 0.389836274381491 0.800586850755972 0.7422375405335 0.873234827533463 0.709374199047427 0.629319955870692 0.660585603445167 0.386835335652748 0.994087407898269
"NRP2" 1.9077690951258 0.687647675373093 0 0.532726980736974 0 0.268762055848261 1.26950372998913 0.504729793286484 0.548842711706659 0.648266338334209 0.570985501835905 0.0650762686024124 0.438831392981838 1.15090173998265 0.898486412424126
"NTS" 0 0 0 0 0 0 0 0 0.443661476303088 0 0.0530116786259083 0.0243845332920741 0 0 0
"NUBP2" 0.626097545988953 1.0222608364396 1.82843798926012 0.849396014817257 0.559672860583319 0.439572291300296 0.684027227645738 0.613494500126779 0.724901980871006 0.703376566949766 0.843921888660467 0.776319355209127 0.649921419187811 0.742559832311423 0.700369466399479
"NUPR1" 0 0.629573688963812 0 1.25727859869817 0 0.647860943125069 1.59536021233836 2.11012424431184 1.14071132926979 1.10668235852697 1.19296864560146 1.32719998478305 1.50684733195686 1.25767087614732 1.13260464860292
"NUSAP1" 0.561883635248441 0.637030362356432 0.542296808322304 1.17398795917584 0 0.6531903796003 0.756724406625971 0.814846929859511 1.12859132194751 1.24831167867754 1.08655441930629 0.689936012088572 0.979981195922459 0.620271079447486 1.16614052089364
"NUTM2B-AS1" 0.0315020731240593 0.572071183310778 1.61639576600233 1.03633113419609 0 0.539497676502831 0.455488321938301 0.55065540979576 0.647747504322828 0.594316755395923 0.594098401053426 0.465065028274435 0.878642004906786 0.629593592472359 0.534301006517054
"OBP2A" 0 0 0 0 0 0.426300165879037 1.25905949579334 1.15002311474724 0.547081227388913 0.183813085377473 0.247876361058206 0.194280414482691 1.59558106013648 0.804340441853296 0
"OCIAD2" 1.06002952135783 1.49274453988915 1.21304964706627 1.51852210216967 0 0.688443556873267 1.48089377992059 1.11017778766276 1.03090710855947 0.929232989583747 1.01733255948904 0.880042770542682 1.24155758619156 0.815734722117896 0.641044578735189
"OPTN" 0.932806864124978 1.17874863275315 1.55552518772659 0.79495558539799 1.70483886628561 1.20792757389674 1.17103333405452 1.02755256863451 0.929841502386025 0.765395011335224 0.769115120513092 0.997431979436761 0.929832536371101 0.804343113773343 0.620978908258449
"OSBPL1A" 0.655633296491372 0.757090895568377 0.90208144291226 1.14878727161513 0.753818775383248 0.885102227904079 1.09532466540971 1.03869303817532 0.911525687832762 0.931198823953405 0.782268811597376 0.685953408918848 0.801910618075272 0.700726134876497 0.841650917352409
"OTUD1" 0 0.816406457727121 0.614902316793891 0.885093918833381 0 0.211980257392037 0.91993534551627 0.777381291748926 0.708348164289086 0.523630204165305 0.980156182713549 0.326225839771617 0.646787171313917 0.496815087081742 0.84461910280603
"OTUD5" 1.12748466342089 0.676307857188481 0 0.665306171770372 0.559672860583319 0.597300291666938 0.250453197637155 0.948210757325122 0.63120787081016 0.581922235848195 0.2575719505022 0.593982509774429 0.564581842893328 0.53484823832288 0.548863188452253
"OTUD6A" 0 0 0 0 0 0.249540617357236 0.503880020158447 0.702473568934163 0.718084389927848 0.914733906183015 0.64905664412133 0.844633877412416 1.68512817437365 0.59123572600686 0.823020749823708
"P2RX7" 0 0.59294089488616 0 0.40276284751207 0 0.429600263042193 0.95451571100265 1.05979149165206 0.548847030616081 0.379586888604977 1.00582292043088 0.705238299921504 0.364007204031808 0.635389077527653 1.44841295927899
"P4HA1" 1.31491173726 1.05767905441971 0.867594453243649 0.846840073539204 0 0.920311499693974 1.39190648734158 1.12398202492057 1.16399241088965 1.0461132399944 0.722582256709372 0.866764804895344 0.722177517847749 0.991682078648291 1.11140822694395
"P4HTM" 1.12177845873159 0.343977186042027 1.13898289824356 0 1.05612213269545 0.555446858785644 0.311528476129989 1.04041806690856 0.811582319637288 0.619871078483246 0.54453805708237 0.191300196660438 0.910458821926596 0.957831384288336 1.10977548581117
"PADI6" 0 0 0 0 0 0 0.141126333593191 0.0302095905900869 0.509037306270211 0.195840647729701 0.563906061731614 0.0311222517723399 0 0.551769419539161 1.08108470267051
